,State,County,% Adults with Obesity,Food Environment Index,% Physically Inactive,% Limited Access to Healthy Foods,% Frequent Physical Distress,% Frequent Mental Distress,% With Access to Exercise Opportunities,Life Expectancy,Median Household Income,% Uninsured Adults,% Excessive Drinking,POPESTIMATE2022
890,Iowa,Tama,38.0,8.5,27.0,3.284327323162275,10.0,15.0,57.0,76.5,61660.0,2.5575589459084607,23.0,36050.0
891,Iowa,Taylor,37.0,9.4,25.0,0.06822308950267375,9.0,14.0,60.0,78.2,54458.0,0.2989776569381879,25.0,99673.0
892,Iowa,Union,36.0,8.2,24.0,4.372004969532036,9.0,15.0,84.0,76.1,55698.0,2.940306454475537,24.0,16903.0
893,Iowa,Van Buren,38.0,8.0,26.0,10.856947763741893,10.0,15.0,43.0,76.8,53210.0,5.735745988391942,23.0,5858.0
894,Iowa,Wapello,40.0,6.2,27.0,69.32783713300243,10.0,15.0,74.0,75.5,55297.0,15.310843778918146,22.0,11887.0
895,Iowa,Warren,36.0,9.2,20.0,25.38588754134509,8.0,13.0,76.0,79.0,85704.0,21.18246968026461,26.0,7256.0
896,Iowa,Washington,39.0,9.1,24.0,1.8577176611591473,9.0,14.0,74.0,78.8,65761.0,3.255999771709043,23.0,35043.0
897,Iowa,Wayne,39.0,7.2,27.0,1.9916431976733484,10.0,15.0,36.0,77.5,53282.0,0.5319638485467632,23.0,54327.0
898,Iowa,Webster,38.0,7.5,25.0,20.20734570909574,10.0,15.0,79.0,76.4,55183.0,6.171636170307031,23.0,22571.0
899,Iowa,Winnebago,38.0,9.0,22.0,4.778104221431885,9.0,14.0,85.0,79.0,59949.0,5.195608473790011,24.0,6467.0
900,Iowa,Winneshiek,33.0,9.2,21.0,0.9637962103423797,8.0,14.0,74.0,83.5,70482.0,1.4061049527657947,26.0,36626.0
901,Iowa,Woodbury,38.0,8.6,27.0,51.643590468117175,10.0,14.0,91.0,76.3,60110.0,55.09089196571536,21.0,10617.0
902,Iowa,Worth,34.0,9.2,23.0,0.7559827776108942,9.0,14.0,38.0,80.1,64965.0,1.5119655552217883,25.0,19974.0
903,Iowa,Wright,39.0,8.7,27.0,0.49114705075186194,10.0,15.0,84.0,78.8,61072.0,0.49871771820083094,22.0,105671.0
905,Kansas,Allen,40.0,7.7,26.0,4.408169702704834,10.0,15.0,76.0,76.3,50794.0,6.852771863417711,19.0,12681.0
906,Kansas,Anderson,39.0,7.9,24.0,0.015525254072825699,10.0,15.0,49.0,76.5,57068.0,0.018589448955620244,20.0,2937150.0
907,Kansas,Atchison,36.0,7.4,24.0,12.194928054694332,10.0,15.0,82.0,77.7,57445.0,7.234279354479689,20.0,12579.0
908,Kansas,Barber,40.0,7.7,26.0,2.0190329218106995,11.0,16.0,47.0,75.5,56344.0,4.320987654320987,19.0,7776.0
909,Kansas,Barton,36.0,7.2,25.0,21.498634219021604,11.0,15.0,81.0,76.9,54236.0,13.763347405016141,17.0,16108.0
910,Kansas,Bourbon,40.0,7.1,25.0,41.16933527413877,11.0,15.0,47.0,75.9,51355.0,22.68316351285784,18.0,4122.0
911,Kansas,Brown,38.0,6.9,27.0,5.446570972886763,10.0,15.0,60.0,74.3,52446.0,2.9545454545454546,19.0,25080.0
912,Kansas,Butler,38.0,8.0,22.0,29.628096322362516,9.0,14.0,64.0,77.0,71826.0,26.047057200027602,20.0,14493.0
913,Kansas,Chase,36.0,5.7,22.0,9.440410081161897,9.0,14.0,65.0,80.4,57415.0,1.5271251601879539,20.0,9364.0
914,Kansas,Chautauqua,41.0,5.8,28.0,0.9451934349355217,12.0,17.0,3.0,77.0,46986.0,0.4396248534583822,19.0,68240.0
916,Kansas,Cheyenne,37.0,8.0,24.0,6.64714494875549,10.0,15.0,57.0,78.3,49281.0,5.534407027818448,19.0,3415.0
917,Kansas,Clark,36.0,5.4,23.0,3.8663034367141655,9.0,14.0,41.0,74.6,58699.0,0.623428331936295,19.0,19088.0
918,Kansas,Clay,39.0,7.9,21.0,27.603561749903214,9.0,14.0,56.0,78.4,59343.0,21.099496709252808,21.0,2583.0
919,Kansas,Cloud,39.0,7.3,24.0,68.80496637351268,10.0,15.0,80.0,76.1,50176.0,26.176927056389033,19.0,1933.0
920,Kansas,Coffey,36.0,6.8,23.0,17.70483650379212,9.0,15.0,49.0,77.5,64991.0,5.507895064030834,19.0,8043.0
921,Kansas,Comanche,38.0,8.3,22.0,0.6818689917281466,9.0,15.0,44.0,73.7,51548.0,1.11781801922647,20.0,8946.0
922,Kansas,Cowley,39.0,7.3,26.0,41.94444444444444,10.0,15.0,72.0,75.2,51699.0,31.14734299516908,17.0,8280.0
925,Kansas,Dickinson,38.0,8.2,23.0,2.5103638876093965,10.0,14.0,58.0,78.1,60693.0,3.4264803725881574,21.0,39078.0
926,Kansas,Doniphan,37.0,7.6,24.0,26.031982149497956,10.0,15.0,22.0,77.3,59400.0,18.371141688359984,19.0,2689.0
927,Kansas,Douglas,32.0,7.9,19.0,32.38741182854042,9.0,15.0,93.0,80.4,59763.0,44.41671188279978,21.0,18430.0
928,Kansas,Edwards,40.0,8.7,25.0,1.975806451612903,10.0,15.0,54.0,64.7,40896.0,3.588709677419355,19.0,7440.0
929,Kansas,Elk,41.0,6.2,27.0,0.4451335400620186,11.0,16.0,27.0,76.2,45405.0,0.15754726417925377,19.0,119964.0
930,Kansas,Ellis,32.0,8.0,21.0,79.15297553851771,9.0,14.0,90.0,79.9,58846.0,70.75575027382256,21.0,2739.0
931,Kansas,Ellsworth,36.0,7.9,23.0,28.79967226546497,9.0,14.0,61.0,78.7,59368.0,14.42031954117165,21.0,2441.0
932,Kansas,Finney,43.0,8.1,30.0,13.600082927334922,11.0,15.0,78.0,77.5,62157.0,15.089319650323072,17.0,28941.0
933,Kansas,Ford,42.0,8.5,34.0,43.96538158929976,11.0,14.0,83.0,77.3,67105.0,71.43981117230527,18.0,6355.0
934,Kansas,Franklin,41.0,6.8,25.0,12.135458167330677,10.0,15.0,54.0,76.8,64136.0,4.563081009296148,19.0,37650.0
935,Kansas,Geary,38.0,6.5,24.0,16.3879697471047,10.0,15.0,80.0,74.4,54104.0,6.230796502008981,18.0,33848.0
936,Kansas,Gove,35.0,5.5,22.0,3.42797783933518,9.0,15.0,43.0,80.2,58442.0,0.6155740227762388,20.0,25992.0
938,Kansas,Grant,40.0,8.6,29.0,18.58667648141332,10.0,14.0,84.0,77.6,64425.0,30.695620169304377,18.0,2717.0
939,Kansas,Gray,35.0,8.6,24.0,29.61426793861468,9.0,14.0,48.0,78.8,69219.0,30.52675238490253,19.0,2411.0
941,Kansas,Greenwood,39.0,6.5,25.0,20.78896840635364,10.0,15.0,45.0,75.3,50157.0,7.051841508116599,20.0,5729.0
942,Kansas,Hamilton,38.0,8.8,28.0,16.35322976287817,10.0,14.0,83.0,75.3,61066.0,28.618152085036797,18.0,1223.0
943,Kansas,Harper,37.0,7.3,26.0,10.136386597070214,11.0,15.0,70.0,74.3,49103.0,7.442330358646236,20.0,5939.0
944,Kansas,Harvey,38.0,8.6,23.0,13.950617283950617,9.0,14.0,73.0,77.9,65989.0,99.21810699588477,18.0,2430.0
945,Kansas,Haskell,40.0,8.6,29.0,6.349802742814202,11.0,15.0,59.0,79.8,66245.0,9.750140897989855,17.0,5323.0
946,Kansas,Hodgeman,36.0,8.1,21.0,0.5059021922428331,9.0,14.0,51.0,75.4,65042.0,0.44969083754918493,19.0,33801.0
947,Kansas,Jackson,37.0,8.0,23.0,21.140939597315437,10.0,15.0,49.0,78.2,54623.0,30.061521252796418,19.0,3576.0
948,Kansas,Jefferson,37.0,9.1,22.0,3.7037037037037033,9.0,14.0,37.0,79.6,73702.0,67.63532763532764,20.0,1755.0
949,Kansas,Jewell,41.0,7.2,26.0,2.807466506096643,11.0,15.0,3.0,80.2,52362.0,1.3849164534096041,19.0,13286.0
951,Kansas,Kearny,38.0,8.3,29.0,4.416839199447895,11.0,15.0,65.0,79.0,76518.0,15.562456866804695,18.0,2898.0
952,Kansas,Kingman,38.0,7.9,22.0,0.13404501005337574,9.0,14.0,53.0,66.0,58917.0,0.06766850507513789,20.0,619195.0
953,Kansas,Kiowa,38.0,7.6,24.0,8.715953307392995,10.0,15.0,37.0,75.9,55600.0,5.577172503242543,19.0,3855.0
954,Kansas,Labette,41.0,7.3,25.0,21.31238704295843,11.0,16.0,52.0,75.0,49185.0,18.46239399416099,19.0,7193.0
956,Kansas,Leavenworth,37.0,7.8,23.0,42.49126891734576,8.0,13.0,85.0,78.4,81325.0,22.26046464544212,21.0,19757.0
957,Kansas,Lincoln,38.0,7.8,23.0,19.858611825192803,10.0,15.0,1.0,80.2,53199.0,12.596401028277635,20.0,1556.0
958,Kansas,Linn,39.0,7.6,25.0,0.5645900690054528,11.0,15.0,43.0,76.3,57104.0,0.8830767745982725,20.0,82892.0
959,Kansas,Logan,38.0,8.2,24.0,4.656778199379096,10.0,15.0,75.0,77.3,61365.0,7.174887892376682,20.0,2899.0
960,Kansas,Lyon,40.0,8.1,25.0,19.926500612494895,10.0,15.0,75.0,77.9,51420.0,30.87995100040833,18.0,9796.0
961,Kansas,McPherson,32.0,8.2,21.0,90.12939001848429,9.0,14.0,80.0,78.7,64853.0,64.76894639556377,19.0,2705.0
962,Kansas,Marion,33.0,7.9,23.0,4.006520785002195,9.0,14.0,35.0,78.1,56983.0,2.479779296507618,19.0,31898.0
963,Kansas,Marshall,35.0,7.8,24.0,4.341596694655471,9.0,15.0,38.0,77.4,55737.0,1.8592562974810076,21.0,30012.0
964,Kansas,Meade,37.0,7.6,26.0,6.361644759015841,10.0,15.0,27.0,74.5,68909.0,3.993933265925177,19.0,11868.0
965,Kansas,Miami,37.0,8.4,22.0,21.89941895411741,8.0,14.0,70.0,80.1,77550.0,16.5998797836105,20.0,9982.0
966,Kansas,Mitchell,39.0,7.7,23.0,14.549653579676674,10.0,15.0,70.0,78.4,59001.0,8.365409289196817,19.0,3897.0
967,Kansas,Montgomery,41.0,6.7,27.0,10.422462500358504,11.0,15.0,76.0,75.0,49251.0,7.109874666590185,17.0,34867.0
968,Kansas,Morris,37.0,7.7,22.0,10.264900662251655,9.0,14.0,65.0,78.0,53808.0,6.831648658069013,19.0,5738.0
969,Kansas,Morton,38.0,7.4,28.0,0.9807717124790295,11.0,15.0,89.0,71.7,57476.0,0.8355916892502258,18.0,30996.0
970,Kansas,Nemaha,35.0,8.1,21.0,16.84426995700131,9.0,14.0,65.0,79.1,68755.0,9.160590764628902,20.0,5349.0
971,Kansas,Neosho,39.0,7.5,23.0,33.166602539438244,10.0,15.0,72.0,75.2,51056.0,41.97768372450943,19.0,2599.0
973,Kansas,Norton,37.0,8.3,24.0,2.8130206330898373,9.0,14.0,62.0,76.6,52131.0,1.8967063949762912,21.0,15606.0
974,Kansas,Osage,42.0,7.9,25.0,31.153119092627602,10.0,15.0,63.0,76.8,63166.0,40.0,19.0,2645.0
975,Kansas,Osborne,37.0,7.8,25.0,5.753631390303717,10.0,15.0,42.0,78.1,52866.0,4.508583286172421,20.0,5301.0
976,Kansas,Ottawa,37.0,7.9,22.0,3.8584387377028233,9.0,14.0,2.0,76.8,58366.0,2.146416251437332,19.0,15654.0
977,Kansas,Pawnee,40.0,7.6,26.0,17.449856733524356,10.0,15.0,67.0,76.7,54004.0,9.484240687679083,20.0,3490.0
978,Kansas,Phillips,36.0,7.4,23.0,10.97497842968076,9.0,15.0,56.0,78.2,54720.0,5.901639344262295,19.0,5795.0
979,Kansas,Pottawatomie,34.0,9.0,20.0,6.991422560284835,8.0,14.0,46.0,80.8,78296.0,23.563683443922965,20.0,6179.0
980,Kansas,Pratt,36.0,7.9,23.0,19.463505926388024,10.0,14.0,81.0,75.8,58506.0,15.678935329590352,20.0,4809.0
981,Kansas,Rawlins,37.0,7.3,25.0,1.3169413466296198,10.0,15.0,56.0,78.0,49823.0,0.5633159517375252,19.0,26273.0
982,Kansas,Reno,42.0,7.6,25.0,64.12264254990625,10.0,15.0,66.0,77.5,52121.0,50.39152972317195,18.0,9067.0
983,Kansas,Republic,37.0,8.4,21.0,12.183544303797468,9.0,14.0,50.0,75.9,50131.0,9.731012658227849,19.0,2528.0
984,Kansas,Rice,39.0,7.7,24.0,1.4841667208531113,10.0,14.0,67.0,77.4,58384.0,1.0696404187528448,20.0,61516.0
986,Kansas,Rooks,34.0,8.6,22.0,2.0835547996173065,9.0,15.0,41.0,77.8,51957.0,4.443499521632827,20.0,9407.0
987,Kansas,Rush,36.0,7.7,22.0,0.49361534567137316,9.0,14.0,30.0,74.6,53110.0,0.2657928784384317,20.0,71108.0
988,Kansas,Russell,38.0,7.7,23.0,11.822148348223562,10.0,15.0,68.0,75.6,48071.0,11.115728236027426,19.0,4813.0
990,Kansas,Scott,36.0,8.8,25.0,3.3438770899231813,10.0,15.0,84.0,78.3,66233.0,6.205753878596174,19.0,6639.0
991,Kansas,Sedgwick,35.0,7.2,22.0,87.38152100903052,9.0,15.0,82.0,76.5,60540.0,86.12583028584223,18.0,53596.0
992,Kansas,Seward,41.0,8.4,34.0,35.16154766653371,12.0,15.0,91.0,78.1,61897.0,61.22856003191065,17.0,5014.0
993,Kansas,Shawnee,37.0,7.6,22.0,3.64968364968365,9.0,14.0,88.0,76.3,56625.0,2.1477570048998618,18.0,525525.0
994,Kansas,Sheridan,38.0,8.2,23.0,1.4374005056653245,9.0,14.0,57.0,77.8,58786.0,0.5290757561569435,20.0,21358.0
995,Kansas,Sherman,37.0,6.7,22.0,0.8062880324543611,9.0,14.0,79.0,78.2,54207.0,0.24791525805724587,20.0,177480.0
996,Kansas,Smith,36.0,7.7,22.0,17.938144329896907,9.0,15.0,63.0,79.6,49756.0,8.24742268041237,19.0,2425.0
997,Kansas,Stafford,37.0,8.0,25.0,6.174957118353345,10.0,15.0,46.0,75.5,52542.0,6.397941680960549,18.0,5830.0
998,Kansas,Stanton,39.0,8.5,29.0,1.6699688649872628,11.0,15.0,74.0,78.1,65457.0,6.142088876309085,17.0,3533.0
999,Kansas,Stevens,41.0,7.8,29.0,15.326821938392184,11.0,15.0,28.0,79.8,64368.0,17.230152767342847,18.0,3993.0
1000,Kansas,Sumner,37.0,7.7,23.0,57.97249108507386,10.0,15.0,56.0,75.5,58342.0,80.4381049414162,18.0,1963.0
1001,Kansas,Thomas,38.0,7.4,22.0,26.956521739130434,9.0,14.0,78.0,76.0,61169.0,11.304347826086957,20.0,5175.0
1002,Kansas,Trego,36.0,8.9,23.0,0.3737818715792284,9.0,15.0,71.0,79.4,56619.0,0.7965113691985939,20.0,22473.0
1003,Kansas,Wabaunsee,37.0,7.8,22.0,11.503864183453693,8.0,14.0,14.0,79.7,72031.0,5.283162295705055,21.0,7893.0
1005,Kansas,Washington,40.0,7.5,23.0,12.793845277105001,9.0,14.0,33.0,80.3,55590.0,5.599088189200741,20.0,7019.0
1006,Kansas,Wichita,37.0,9.0,24.0,3.225806451612903,9.0,14.0,74.0,74.9,58549.0,13.373655913978494,19.0,1488.0
1007,Kansas,Wilson,39.0,7.2,25.0,13.27031448827486,11.0,16.0,37.0,75.6,46829.0,9.834575531721505,19.0,5501.0
1008,Kansas,Woodson,37.0,7.2,26.0,15.794573643410853,10.0,15.0,11.0,76.6,41706.0,10.70736434108527,19.0,2064.0
1012,Kentucky,Allen,38.0,7.2,32.0,0.03825091804419466,14.0,19.0,26.0,74.7,51485.0,0.023469132218309468,17.0,4512310.0
1013,Kentucky,Anderson,36.0,7.9,30.0,2.6223317774164787,13.0,18.0,29.0,75.4,67773.0,5.7743745738710865,17.0,19067.0
1014,Kentucky,Ballard,40.0,8.1,32.0,0.004700352526439483,14.0,19.0,33.0,76.5,53491.0,1.8519388954171563,17.0,21275.0
1015,Kentucky,Barren,38.0,6.4,34.0,13.218295904887714,15.0,20.0,53.0,75.3,49245.0,10.171730515191546,16.0,24224.0
1016,Kentucky,Bath,39.0,7.0,35.0,1.3986928104575163,15.0,20.0,37.0,72.0,43410.0,7.490196078431373,17.0,7650.0
1017,Kentucky,Bell,44.0,5.4,40.0,6.391849110447229,18.0,22.0,88.0,70.6,31033.0,2.646363757970304,15.0,44854.0
1018,Kentucky,Boone,38.0,8.3,24.0,83.87247642060956,10.0,17.0,91.0,78.9,85284.0,41.2502923064931,18.0,12829.0
1019,Kentucky,Bourbon,40.0,7.0,32.0,10.395451459606246,14.0,19.0,53.0,75.2,58304.0,4.429735234215886,17.0,23568.0
1020,Kentucky,Boyd,40.0,6.3,30.0,4.488363900411954,13.0,19.0,74.0,73.8,48979.0,1.3329211390939875,17.0,139093.0
1021,Kentucky,Boyle,38.0,7.3,31.0,10.37674812123625,13.0,18.0,73.0,76.7,52940.0,5.872691982282387,17.0,20093.0
1022,Kentucky,Bracken,40.0,7.9,33.0,0.03949282893369362,14.0,19.0,0.0,73.7,55347.0,0.7628351694034504,17.0,48110.0
1023,Kentucky,Breathitt,42.0,4.7,37.0,5.381180429717835,17.0,21.0,22.0,68.4,33005.0,1.5952627491586848,15.0,30904.0
1024,Kentucky,Breckinridge,39.0,7.5,32.0,8.353052531945101,14.0,19.0,29.0,76.0,50012.0,11.405584477046853,17.0,8452.0
1025,Kentucky,Bullitt,38.0,7.7,30.0,53.42670960976705,12.0,18.0,69.0,78.1,68630.0,23.26417496816718,19.0,13351.0
1026,Kentucky,Butler,39.0,7.3,33.0,2.926992312467173,14.0,19.0,21.0,73.0,49288.0,3.781693167168027,17.0,20943.0
1027,Kentucky,Caldwell,39.0,7.6,31.0,0.08707476501741494,14.0,19.0,29.0,74.3,46240.0,0.7025621451405124,17.0,83836.0
1028,Kentucky,Calloway,40.0,7.3,28.0,18.98332655551037,13.0,18.0,70.0,76.8,49263.0,20.10573403822692,17.0,12295.0
1029,Kentucky,Campbell,38.0,7.7,27.0,63.99363564041368,11.0,17.0,91.0,77.3,71245.0,28.647573587907715,20.0,12570.0
1030,Kentucky,Carlisle,39.0,8.0,34.0,0.45376144354517717,15.0,20.0,7.0,74.7,56804.0,0.7244261642563354,17.0,37685.0
1032,Kentucky,Carter,40.0,6.7,35.0,21.991525423728813,16.0,20.0,30.0,73.5,43538.0,29.95762711864407,16.0,4720.0
1034,Kentucky,Christian,38.0,6.2,33.0,40.70846751278651,15.0,19.0,63.0,73.8,48416.0,12.593294184504641,15.0,26395.0
1035,Kentucky,Clark,35.0,7.5,30.0,11.048994974874372,13.0,18.0,77.0,74.1,60774.0,10.364321608040202,17.0,15920.0
1036,Kentucky,Clay,44.0,4.7,40.0,4.097922970549174,19.0,22.0,99.0,70.7,30700.0,1.2746963867628736,16.0,73037.0
1037,Kentucky,Clinton,40.0,7.5,38.0,0.30220447370551257,17.0,21.0,52.0,74.1,36865.0,1.7295809611181565,16.0,37061.0
1038,Kentucky,Crittenden,38.0,7.6,32.0,2.224677346457088,14.0,19.0,57.0,73.2,46263.0,2.3301360920002008,18.0,19913.0
1039,Kentucky,Cumberland,40.0,7.7,34.0,0.6028718623259892,15.0,20.0,7.0,74.9,39511.0,3.2335854433848517,17.0,9123.0
1040,Kentucky,Daviess,40.0,7.6,29.0,60.50551163567531,13.0,18.0,87.0,76.5,59304.0,52.3661062242512,17.0,8981.0
1041,Kentucky,Edmonson,41.0,7.4,35.0,4.1204170871173895,15.0,20.0,41.0,76.1,47734.0,13.168516649848637,17.0,5946.0
1043,Kentucky,Estill,40.0,6.7,38.0,0.04075311761349743,17.0,21.0,61.0,72.2,41843.0,5.778792077593936,16.0,12269.0
1045,Kentucky,Fleming,40.0,7.2,34.0,3.168612930788949,15.0,20.0,50.0,74.6,50025.0,5.0484192537738535,17.0,14044.0
1046,Kentucky,Floyd,43.0,6.3,36.0,0.3318276743656098,17.0,21.0,26.0,70.3,36253.0,0.4801043868055578,16.0,320347.0
1047,Kentucky,Franklin,37.0,7.4,28.0,28.434065934065934,12.0,18.0,76.0,75.6,60517.0,17.863683935112505,17.0,15288.0
