State,County,% Adults with Obesity,Food Environment Index,% Physically Inactive,# Limited Access to Healthy Foods,% Frequent Physical Distress,% Frequent Mental Distress,% With Access to Exercise Opportunities,Life Expectancy,Median Household Income,# Uninsured Adults,% Excessive Drinking,,,,STNAME,CTYNAME,POPESTIMATE2022,,TRUE
North Carolina,Durham,36,7.7,21,21595,9,13,90,80,71436,32087,16,,,,North Carolina,Davie,44090,,TRUE
North Carolina,Edgecombe,40,6.5,29,5406,13,16,68,71.9,41157,3931,14,,,,North Carolina,Duplin,48990,,TRUE
North Carolina,Forsyth,33,6.7,21,49909,10,14,78,77.7,60228,33641,15,,,,North Carolina,Durham,332680,,TRUE
North Carolina,Franklin,36,8.2,23,1315,10,15,62,77.4,63687,7343,17,,,,North Carolina,Edgecombe,48301,,TRUE
North Carolina,Gaston,32,6.8,24,24534,11,15,76,75.1,56017,21332,18,,,,North Carolina,Forsyth,389157,,TRUE
North Carolina,Gates,39,7.4,25,962,11,16,27,76,59762,807,17,,,,North Carolina,Franklin,74539,,TRUE
North Carolina,Graham,33,7.3,24,90,11,16,100,76.2,43647,1008,19,,,,North Carolina,Gaston,234215,,TRUE
North Carolina,Granville,35,7.7,24,5068,11,15,48,77.7,62715,5348,17,,,,North Carolina,Gates,10383,,TRUE
North Carolina,Greene,39,7.8,29,15,13,16,25,76.9,42884,2568,16,,,,North Carolina,Graham,7980,,TRUE
North Carolina,Guilford,36,7.4,22,35596,10,14,91,77.8,60915,46472,15,,,,North Carolina,Granville,61903,,TRUE
North Carolina,Halifax,43,6.5,30,3497,14,17,52,72.9,38944,4537,14,,,,North Carolina,Greene,20211,,TRUE
North Carolina,Harnett,41,7.4,26,7530,11,15,57,76.5,61701,12619,16,,,,North Carolina,Guilford,546101,,TRUE
North Carolina,Haywood,34,7.6,21,1936,10,15,83,76.5,51817,5331,19,,,,North Carolina,Halifax,47848,,TRUE
North Carolina,Henderson,34,7.5,20,8665,9,14,83,79,60384,11615,17,,,,North Carolina,Harnett,138832,,TRUE
North Carolina,Hertford,41,6.6,29,2812,13,16,52,74.7,40461,1679,14,,,,North Carolina,Haywood,62609,,TRUE
North Carolina,Hoke,40,7,26,3690,11,15,62,75.4,54948,6415,16,,,,North Carolina,Henderson,118106,,TRUE
North Carolina,Hyde,37,4.3,27,1748,12,16,52,75.6,44880,487,17,,,,North Carolina,Hertford,20875,,TRUE
North Carolina,Iredell,31,7.9,19,9176,9,14,71,77.9,69734,17269,19,,,,North Carolina,Hoke,53787,,TRUE
North Carolina,Jackson,35,7.5,22,749,11,16,99,78,50652,5713,19,,,,North Carolina,Hyde,4576,,TRUE
North Carolina,Johnston,35,8.2,23,4861,10,15,69,77.7,69889,20078,17,,,,North Carolina,Iredell,195897,,TRUE
North Carolina,Jones,41,7.3,28,9,13,16,48,75.6,47616,1033,16,,,,North Carolina,Jackson,42955,,TRUE
North Carolina,Lee,34,7,24,4713,11,15,75,76.3,56679,7002,17,,,,North Carolina,Johnston,234778,,TRUE
North Carolina,Lenoir,41,6,29,7920,13,16,64,73.6,44244,5146,16,,,,North Carolina,Jones,9233,,TRUE
North Carolina,Lincoln,32,7.5,22,5385,10,15,62,77,73319,7832,19,,,,North Carolina,Lee,65476,,TRUE
North Carolina,McDowell,34,7.6,24,576,11,16,72,76.7,50476,4186,18,,,,North Carolina,Lenoir,54633,,TRUE
North Carolina,Macon,33,7.4,22,1159,11,15,100,78.4,49406,3570,18,,,,North Carolina,Lincoln,93095,,TRUE
North Carolina,Madison,32,7.2,21,1300,10,15,90,76.7,51849,1807,19,,,,North Carolina,McDowell,44753,,TRUE
North Carolina,Martin,38,7.3,28,976,12,16,55,74,43261,1761,15,,,,North Carolina,Macon,38065,,TRUE
North Carolina,Mecklenburg,29,8,20,50345,9,13,90,80,75138,107853,18,,,,North Carolina,Madison,21768,,TRUE
North Carolina,Mitchell,31,7.7,22,270,10,15,100,74.7,49086,1262,19,,,,North Carolina,Martin,21508,,TRUE
North Carolina,Montgomery,35,7.3,27,1908,11,16,83,75.5,52897,2880,17,,,,North Carolina,Mecklenburg,1145392,,TRUE
North Carolina,Moore,31,7.7,19,6027,9,14,78,79.1,69373,8288,19,,,,North Carolina,Mitchell,15094,,TRUE
North Carolina,Nash,38,7.5,25,5234,11,15,55,75.1,55956,8589,16,,,,North Carolina,Montgomery,25894,,TRUE
North Carolina,New Hanover,28,7.1,19,17897,9,14,95,79.1,66212,21351,21,,,,North Carolina,Moore,105531,,TRUE
North Carolina,Northampton,41,7.8,29,103,13,16,20,75.9,40524,1330,15,,,,North Carolina,Nash,95789,,TRUE
North Carolina,Onslow,34,6.5,23,25795,10,15,56,76.2,55645,15586,19,,,,North Carolina,New Hanover,234921,,TRUE
North Carolina,Orange,27,8.5,16,2914,8,13,83,82.1,79814,8891,17,,,,North Carolina,Northampton,16779,,TRUE
North Carolina,Pamlico,34,7.6,23,456,11,15,58,76.3,53732,1028,18,,,,North Carolina,Onslow,207298,,TRUE
North Carolina,Pasquotank,39,7.3,24,4073,10,15,42,74.9,51365,3578,16,,,,North Carolina,Orange,150477,,TRUE
North Carolina,Pender,31,7.6,22,2978,10,15,62,77.2,69555,5539,19,,,,North Carolina,Pamlico,12381,,TRUE
North Carolina,Perquimans,34,8.1,23,310,11,15,22,76.5,53760,990,18,,,,North Carolina,Pasquotank,40938,,TRUE
North Carolina,Person,37,7.4,25,2007,11,16,44,75.9,55287,3316,17,,,,North Carolina,Pender,65737,,TRUE
North Carolina,Pitt,36,7,24,14247,11,15,78,77.5,48116,16578,17,,,,North Carolina,Perquimans,13210,,TRUE
North Carolina,Polk,32,8,20,331,9,14,61,79.3,58064,1769,19,,,,North Carolina,Person,39386,,TRUE
North Carolina,Randolph,36,6.9,24,14537,11,16,53,75,57088,15681,17,,,,North Carolina,Pitt,173542,,TRUE
North Carolina,Richmond,37,6.2,27,5220,13,17,40,73.1,42158,4665,16,,,,North Carolina,Polk,19986,,TRUE
North Carolina,Robeson,44,6.5,31,7264,15,18,42,71.7,38613,19160,15,,,,North Carolina,Randolph,146043,,TRUE
North Carolina,Rockingham,36,6.7,25,9220,12,16,71,74.3,46868,8528,18,,,,North Carolina,Richmond,42778,,TRUE
North Carolina,Rowan,36,7,25,12193,11,16,70,75,56441,12610,18,,,,North Carolina,Robeson,116663,,TRUE
North Carolina,Rutherford,33,6.8,25,3563,12,16,38,75.3,44477,6284,17,,,,North Carolina,Rockingham,91957,,TRUE
North Carolina,Sampson,36,7.7,29,1739,12,16,44,76,48267,7867,16,,,,North Carolina,Rowan,149645,,TRUE
North Carolina,Scotland,39,5.7,30,3440,14,17,64,73.1,44060,3230,15,,,,North Carolina,Rutherford,64963,,TRUE
North Carolina,Stanly,38,8,24,1323,10,15,77,75.3,57465,5547,18,,,,North Carolina,Sampson,59120,,TRUE
North Carolina,Stokes,36,7.6,24,2018,11,16,55,76.5,57763,4376,18,,,,North Carolina,Scotland,34162,,TRUE
North Carolina,Surry,32,7.3,25,2197,12,16,48,75.2,51820,7273,18,,,,North Carolina,Stanly,64153,,TRUE
North Carolina,Swain,36,7.4,25,211,13,17,97,70.6,47838,2406,17,,,,North Carolina,Stokes,45175,,TRUE
North Carolina,Transylvania,29,7.8,21,977,10,15,85,81,61737,3222,19,,,,North Carolina,Surry,71403,,TRUE
North Carolina,Tyrrell,39,7.1,28,186,12,15,88,78.6,39970,388,16,,,,North Carolina,Swain,13967,,TRUE
North Carolina,Union,30,8.3,20,15234,9,14,74,80,87553,19641,19,,,,North Carolina,Transylvania,33355,,TRUE
North Carolina,Vance,40,7.1,29,1360,12,16,66,73.3,45557,4445,14,,,,North Carolina,Tyrrell,3365,,TRUE
North Carolina,Wake,28,8.3,16,48529,8,12,90,81.6,91558,81277,19,,,,North Carolina,Union,249070,,TRUE
North Carolina,Warren,42,7.4,28,285,13,16,29,75.5,44794,2017,15,,,,North Carolina,Vance,42138,,TRUE
North Carolina,Washington,42,6.9,29,37,13,16,63,75,42582,939,15,,,,North Carolina,Wake,1175021,,TRUE
North Carolina,Watauga,31,7.7,21,1303,11,15,86,81.2,55183,5095,18,,,,North Carolina,Warren,18713,,TRUE
North Carolina,Wayne,39,6.9,26,12737,11,15,56,74.7,49955,13108,16,,,,North Carolina,Washington,10828,,TRUE
North Carolina,Wilkes,37,7.4,25,2440,11,16,65,76,47891,6821,18,,,,North Carolina,Watauga,55089,,TRUE
North Carolina,Wilson,42,7.4,28,2196,12,16,68,75.2,48777,8575,15,,,,North Carolina,Wayne,117286,,TRUE
North Carolina,Yadkin,33,7.5,23,2028,11,16,52,75.7,56547,4020,18,,,,North Carolina,Wilkes,65784,,TRUE
North Carolina,Yancey,33,7.7,23,101,11,16,100,77.9,46299,1701,19,,,,North Carolina,Wilson,78449,,TRUE
North Dakota,,34,9.1,25,46121,8,12,73,78.8,67603,40715,23,,,,North Carolina,Yadkin,37463,,FALSE
North Dakota,Adams,34,8.9,25,133,9,13,3,81.1,56364,102,22,,,,North Carolina,Yancey,18811,,FALSE
North Dakota,Barnes,36,9.2,22,694,8,13,61,77,61111,538,23,,,,North Dakota,North Dakota,779261,,TRUE
North Dakota,Benson,42,6.2,33,1007,14,17,55,68.4,47080,458,20,,,,North Dakota,Adams,2115,,TRUE
North Dakota,Billings,32,7.9,23,142,8,12,28,,77375,52,23,,,,North Dakota,Barnes,10758,,TRUE
North Dakota,Bottineau,37,8.6,23,673,8,13,62,77.3,67400,335,23,,,,North Dakota,Benson,5770,,TRUE
North Dakota,Bowman,34,10,24,92,9,13,62,78.8,68253,188,23,,,,North Dakota,Billings,1018,,TRUE
North Dakota,Burke,33,8.4,22,320,8,13,25,83.3,71492,100,24,,,,North Dakota,Bottineau,6376,,TRUE
North Dakota,Burleigh,32,9.5,20,3744,7,12,81,80.3,71980,4209,24,,,,North Dakota,Bowman,2894,,TRUE
North Dakota,Cass,34,9.4,22,4885,7,12,87,79.9,66351,9501,22,,,,North Dakota,Burke,2155,,TRUE
North Dakota,Cavalier,33,8.9,24,329,9,13,67,81,65006,135,23,,,,North Dakota,Burleigh,99280,,TRUE
North Dakota,Dickey,34,10,22,150,8,12,46,77.9,55270,228,23,,,,North Dakota,Cass,192734,,TRUE
North Dakota,Divide,35,9.2,26,164,9,14,53,81.2,64646,106,23,,,,North Dakota,Cavalier,3597,,TRUE
North Dakota,Dunn,35,8.6,25,470,9,13,35,80.3,75713,261,22,,,,North Dakota,Dickey,4923,,TRUE
North Dakota,Eddy,38,8.5,25,195,9,13,63,73.4,57277,124,22,,,,North Dakota,Divide,2187,,TRUE
North Dakota,Emmons,34,8.3,26,476,9,13,2,78.3,55883,168,23,,,,North Dakota,Dunn,4015,,TRUE
North Dakota,Foster,36,9.3,23,197,9,13,69,78.3,69364,177,22,,,,North Dakota,Eddy,2314,,TRUE
North Dakota,Golden Valley,36,6.7,24,559,9,13,,91.4,63973,88,23,,,,North Dakota,Emmons,3250,,TRUE
North Dakota,Grand Forks,35,8.5,24,6661,9,13,88,78.6,64804,3513,21,,,,North Dakota,Foster,3378,,TRUE
North Dakota,Grant,36,8.3,25,377,9,13,27,75.8,48544,98,22,,,,North Dakota,Golden Valley,1744,,TRUE
North Dakota,Griggs,34,9.6,22,144,8,12,46,79.4,59520,98,24,,,,North Dakota,Grand Forks,72413,,TRUE
North Dakota,Hettinger,36,6.9,26,723,9,14,,77.9,54282,132,23,,,,North Dakota,Grant,2243,,TRUE
North Dakota,Kidder,37,5.9,27,925,10,13,17,84.4,55020,99,22,,,,North Dakota,Griggs,2252,,TRUE
North Dakota,LaMoure,36,7.8,24,804,9,13,49,80.8,65932,213,22,,,,North Dakota,Hettinger,2406,,TRUE
North Dakota,Logan,33,7.5,25,520,9,13,2,80.7,51318,64,23,,,,North Dakota,Kidder,2393,,TRUE
North Dakota,McHenry,37,8.1,23,917,9,13,28,77.5,64262,223,23,,,,North Dakota,LaMoure,4098,,TRUE
North Dakota,McIntosh,36,9.2,27,150,10,14,34,79.9,54211,109,23,,,,North Dakota,Logan,1855,,TRUE
North Dakota,McKenzie,35,7.8,25,1000,9,13,30,78,86294,1060,22,,,,North Dakota,McHenry,5189,,TRUE
North Dakota,McLean,35,8.7,24,1183,8,13,28,78.2,68419,470,24,,,,North Dakota,McIntosh,2475,,TRUE
North Dakota,Mercer,36,9.5,23,355,9,13,79,81.9,78823,320,25,,,,North Dakota,McKenzie,13908,,TRUE
North Dakota,Morton,36,9.5,20,1430,8,12,73,78,71415,1662,22,,,,North Dakota,McLean,9824,,TRUE
North Dakota,Mountrail,37,9.2,27,192,10,14,74,70.4,71941,1039,21,,,,North Dakota,Mercer,8333,,TRUE
North Dakota,Nelson,35,6.7,24,827,8,13,36,78.5,62095,147,24,,,,North Dakota,Morton,33710,,TRUE
North Dakota,Oliver,35,7.8,24,362,9,13,46,87.1,72965,81,22,,,,North Dakota,Mountrail,9290,,TRUE
North Dakota,Pembina,37,8.9,25,614,9,13,62,79.5,63809,372,23,,,,North Dakota,Nelson,2995,,TRUE
North Dakota,Pierce,35,9.1,24,289,9,13,68,80.9,55747,132,22,,,,North Dakota,Oliver,1856,,TRUE
North Dakota,Ramsey,34,8.3,26,600,9,13,80,76.8,63973,693,23,,,,North Dakota,Pembina,6763,,TRUE
North Dakota,Ransom,37,9.5,25,97,9,13,65,76.6,71594,262,22,,,,North Dakota,Pierce,3942,,TRUE
North Dakota,Renville,36,8.8,22,334,8,13,37,78.6,66937,110,23,,,,North Dakota,Ramsey,11515,,TRUE
North Dakota,Richland,36,9.2,23,875,9,13,57,80.2,65184,893,22,,,,North Dakota,Ransom,5640,,TRUE
North Dakota,Rolette,49,7.1,33,695,14,17,66,71.4,47394,1344,19,,,,North Dakota,Renville,2220,,TRUE
North Dakota,Sargent,33,9.9,23,60,8,12,65,80.5,69666,169,24,,,,North Dakota,Richland,16580,,TRUE
North Dakota,Sheridan,34,6.9,25,382,9,14,38,,49374,78,23,,,,North Dakota,Rolette,11933,,TRUE
North Dakota,Sioux,47,5.4,38,1011,17,18,19,65.2,40307,331,19,,,,North Dakota,Sargent,3795,,TRUE
North Dakota,Slope,33,8,24,149,8,12,1,,57922,31,23,,,,North Dakota,Sheridan,1295,,TRUE
North Dakota,Stark,28,8.8,23,1555,9,12,62,79.8,73453,1741,24,,,,North Dakota,Sioux,3711,,TRUE
North Dakota,Steele,34,8.8,21,246,8,12,34,86,77013,57,24,,,,North Dakota,Slope,672,,TRUE
North Dakota,Stutsman,34,8.7,24,1344,9,13,79,78.9,63871,867,22,,,,North Dakota,Stark,32803,,TRUE
North Dakota,Towner,37,9,27,180,9,14,57,77.4,66452,134,23,,,,North Dakota,Steele,1788,,TRUE
North Dakota,Traill,33,10,21,174,8,12,57,79.3,72320,381,24,,,,North Dakota,Stutsman,21487,,TRUE
North Dakota,Walsh,33,9.2,29,594,10,13,68,78.4,61472,711,23,,,,North Dakota,Towner,2064,,TRUE
North Dakota,Ward,37,8.9,24,4566,8,12,75,78.7,69957,3519,21,,,,North Dakota,Traill,7958,,TRUE
North Dakota,Wells,34,8.7,25,420,8,13,,79.4,63665,171,22,,,,North Dakota,Walsh,10438,,TRUE
North Dakota,Williams,35,8.9,23,1133,8,13,80,77.9,77051,2621,22,,,,North Dakota,Ward,68870,,TRUE
Ohio,,36,6.8,24,792538,10,16,84,76.5,62286,638678,19,,,,North Dakota,Wells,3930,,FALSE
Ohio,Adams,42,6,33,3193,13,19,24,73.5,47001,1703,17,,,,North Dakota,Williams,38109,,FALSE
Ohio,Allen,39,7.7,28,4256,11,17,85,76.3,52518,5554,20,,,,Ohio,Ohio,11756058,,TRUE
Ohio,Ashland,37,8.2,27,804,10,17,62,77.3,59117,3003,19,,,,Ohio,Adams,27420,,TRUE
Ohio,Ashtabula,42,6.6,30,10106,12,18,71,75.2,48916,6323,18,,,,Ohio,Allen,101115,,TRUE
Ohio,Athens,40,6.3,28,7110,12,19,72,77.4,49023,3965,18,,,,Ohio,Ashland,52181,,TRUE
Ohio,Auglaize,37,8.5,26,997,9,17,79,77.9,64942,2201,21,,,,Ohio,Ashtabula,97014,,TRUE
Ohio,Belmont,39,7.3,28,4864,11,17,60,75.9,50602,3223,19,,,,Ohio,Athens,58979,,TRUE
Ohio,Brown,38,7.4,29,1239,11,18,42,74.2,58990,2342,18,,,,Ohio,Auglaize,45948,,TRUE
Ohio,Butler,36,7.6,26,34714,10,16,90,76.4,72859,21032,20,,,,Ohio,Belmont,65509,,TRUE
Ohio,Carroll,38,7.8,28,549,11,18,36,76.9,56287,1750,19,,,,Ohio,Brown,43680,,TRUE
Ohio,Champaign,41,8.2,26,487,10,17,57,76.8,64876,1988,20,,,,Ohio,Butler,388420,,TRUE
Ohio,Clark,37,7.1,29,11110,11,18,86,73.9,59077,6993,19,,,,Ohio,Carroll,26659,,TRUE
Ohio,Clermont,37,7.6,26,19067,10,17,78,77.5,70789,11779,20,,,,Ohio,Champaign,38709,,TRUE
Ohio,Clinton,39,6.6,27,5182,11,18,49,74.7,62999,2244,20,,,,Ohio,Clark,134831,,TRUE
Ohio,Columbiana,38,7.2,27,6608,11,18,75,75.8,51019,6009,18,,,,Ohio,Clermont,210805,,TRUE
Ohio,Coshocton,40,7.4,30,1027,12,19,43,75.4,50135,2605,19,,,,Ohio,Clinton,41964,,TRUE
Ohio,Crawford,38,6.4,31,5966,11,18,83,75.3,50656,2381,18,,,,Ohio,Columbiana,100511,,TRUE
Ohio,Cuyahoga,35,7.4,23,42413,10,17,98,76.5,55250,64762,20,,,,Ohio,Coshocton,36571,,TRUE
Ohio,Darke,38,8,27,1850,11,18,55,76.3,59456,2978,20,,,,Ohio,Crawford,41522,,TRUE
Ohio,Defiance,36,8,28,2238,10,17,67,77.4,66697,1972,18,,,,Ohio,Cuyahoga,1236041,,TRUE
Ohio,Delaware,32,8.9,18,8217,7,14,94,81.7,118661,7059,20,,,,Ohio,Darke,51529,,TRUE
Ohio,Erie,38,7.4,25,5315,10,17,86,76.2,59226,3542,20,,,,Ohio,Defiance,38187,,TRUE
Ohio,Fairfield,39,8.1,26,8755,10,16,86,77.7,80245,8458,19,,,,Ohio,Delaware,226296,,TRUE
Ohio,Fayette,45,7.3,31,1124,12,18,64,73.8,58020,1674,18,,,,Ohio,Erie,74501,,TRUE
Ohio,Franklin,36,7.6,23,76129,10,15,93,76.6,66056,93791,21,,,,Ohio,Fairfield,162898,,TRUE
Ohio,Fulton,37,8,26,2529,10,17,57,77.6,68985,2411,19,,,,Ohio,Fayette,28839,,TRUE
Ohio,Gallia,41,6.9,31,2074,12,18,48,72.8,49575,1687,19,,,,Ohio,Franklin,1321820,,TRUE
Ohio,Geauga,35,8.7,21,3781,9,16,83,80.9,91701,5344,21,,,,Ohio,Fulton,42171,,TRUE
Ohio,Greene,35,7.9,21,10046,9,16,86,78.5,79035,7461,19,,,,Ohio,Gallia,29068,,TRUE
Ohio,Guernsey,38,6.3,30,5015,12,19,48,75,50599,2658,20,,,,Ohio,Geauga,95469,,TRUE
Ohio,Hamilton,36,7.5,25,63556,10,16,97,76.4,64087,38650,21,,,,Ohio,Greene,168456,,TRUE
Ohio,Hancock,35,8.1,25,2863,10,16,74,77.5,65866,4086,19,,,,Ohio,Guernsey,38098,,TRUE
Ohio,Hardin,37,7.7,29,1057,11,18,56,75.7,53940,2033,19,,,,Ohio,Hamilton,825037,,TRUE
Ohio,Harrison,41,7.2,29,728,12,18,30,75.6,50691,925,18,,,,Ohio,Hancock,74861,,TRUE
Ohio,Henry,38,8.5,28,502,10,17,37,77.4,69634,1410,19,,,,Ohio,Hardin,30416,,TRUE
Ohio,Highland,40,7.2,31,1031,12,19,43,75.5,56772,2893,17,,,,Ohio,Harrison,14378,,TRUE
Ohio,Hocking,38,7.4,29,1679,11,18,75,75.3,55814,1628,19,,,,Ohio,Henry,27512,,TRUE
Ohio,Holmes,37,8.8,32,932,13,19,38,79.3,70027,7290,18,,,,Ohio,Highland,43391,,TRUE
Ohio,Huron,44,7.6,28,2794,11,18,63,75.7,62153,3245,20,,,,Ohio,Hocking,27858,,TRUE
Ohio,Jackson,41,7.3,33,858,12,19,52,72.1,48745,1889,18,,,,Ohio,Holmes,44390,,TRUE
Ohio,Jefferson,39,6.5,29,7056,11,18,67,74.5,50442,3025,18,,,,Ohio,Huron,58218,,TRUE
Ohio,Knox,40,7.8,25,3625,10,17,69,78.1,61642,3188,19,,,,Ohio,Jackson,32586,,TRUE
Ohio,Lake,37,7.7,21,18045,9,17,91,78.2,74208,12341,20,,,,Ohio,Jefferson,64330,,TRUE
Ohio,Lawrence,40,6.8,33,2785,12,19,57,72.7,49916,3179,17,,,,Ohio,Knox,63183,,TRUE
Ohio,Licking,37,7.7,25,13652,10,17,80,77.1,72936,8938,20,,,,Ohio,Lake,231842,,TRUE
Ohio,Logan,34,8.1,26,1212,10,17,60,76.3,65499,2256,19,,,,Ohio,Lawrence,56653,,TRUE
Ohio,Lorain,39,7.5,25,20340,10,17,94,77.5,63348,15493,20,,,,Ohio,Licking,181359,,TRUE
Ohio,Lucas,38,6.9,26,30248,11,18,96,74.6,53379,22353,20,,,,Ohio,Logan,46040,,TRUE
Ohio,Madison,40,7.8,26,3577,10,17,67,77.5,71958,1948,19,,,,Ohio,Lorain,316268,,TRUE
Ohio,Mahoning,36,6.2,29,36726,11,17,89,75.2,50216,12528,17,,,,Ohio,Lucas,426643,,TRUE
Ohio,Marion,40,6.6,30,8987,12,18,83,75,53172,3037,18,,,,Ohio,Madison,43540,,TRUE
Ohio,Medina,36,8.5,22,6670,8,16,93,79.9,86880,7524,22,,,,Ohio,Mahoning,225636,,TRUE
Ohio,Meigs,41,5.7,31,3544,13,19,43,73.3,45935,1395,17,,,,Ohio,Marion,64642,,TRUE
Ohio,Mercer,34,8.8,26,1064,10,17,70,78.5,67958,1933,19,,,,Ohio,Medina,183512,,TRUE
Ohio,Miami,35,8.2,25,4041,10,17,89,77.4,65537,4835,21,,,,Ohio,Meigs,21969,,TRUE
Ohio,Monroe,39,7.3,28,375,12,18,66,76.9,53036,825,19,,,,Ohio,Mercer,42348,,TRUE
Ohio,Montgomery,40,6.9,27,54238,11,17,93,74.6,56636,30552,19,,,,Ohio,Miami,110247,,TRUE
Ohio,Morgan,40,6.7,32,1184,13,19,13,76.1,46327,855,18,,,,Ohio,Monroe,13234,,TRUE
Ohio,Morrow,39,8.5,28,131,11,18,27,78.1,62516,2173,20,,,,Ohio,Montgomery,533892,,TRUE
Ohio,Muskingum,38,6.8,30,9172,11,18,66,75.1,52806,4688,18,,,,Ohio,Morgan,13668,,TRUE
Ohio,Noble,37,6.3,28,2095,11,18,58,81.2,50109,628,20,,,,Ohio,Morrow,35339,,TRUE
Ohio,Ottawa,33,7.5,24,3711,10,17,59,77.8,71409,2034,20,,,,Ohio,Muskingum,86113,,TRUE
Ohio,Paulding,38,7.7,26,1221,11,17,44,77.4,60274,1054,20,,,,Ohio,Noble,14335,,TRUE
Ohio,Perry,37,7.5,30,642,12,18,79,75.7,63329,2114,18,,,,Ohio,Ottawa,39978,,TRUE
Ohio,Pickaway,40,7.9,29,1689,11,17,71,75.2,72652,2564,20,,,,Ohio,Paulding,18757,,TRUE
Ohio,Pike,41,7,30,401,13,19,29,72,49357,1583,17,,,,Ohio,Perry,35480,,TRUE
Ohio,Portage,35,7.5,24,15554,10,17,86,77.8,65445,9088,19,,,,Ohio,Pickaway,60023,,TRUE
Ohio,Preble,37,8.2,26,1261,10,17,34,75.7,56134,1950,19,,,,Ohio,Pike,27005,,TRUE
Ohio,Putnam,35,8.6,24,1680,9,16,54,79.8,72588,1664,21,,,,Ohio,Portage,161745,,TRUE
Ohio,Richland,39,6.5,28,16966,11,17,77,75.6,51733,6626,18,,,,Ohio,Preble,40596,,TRUE
Ohio,Ross,38,7.1,30,4389,12,18,66,74.1,53068,3899,19,,,,Ohio,Putnam,34334,,TRUE
Ohio,Sandusky,36,7.9,29,1991,11,17,79,76.4,54399,3371,18,,,,Ohio,Richland,125319,,TRUE
Ohio,Scioto,47,6.6,33,2562,13,19,75,70.7,43981,3919,17,,,,Ohio,Ross,76606,,TRUE
Ohio,Seneca,38,7.3,29,4760,11,18,72,76.9,59292,2833,19,,,,Ohio,Sandusky,58667,,TRUE
Ohio,Shelby,39,8,27,2053,10,17,61,76.5,63848,2319,20,,,,Ohio,Scioto,72194,,TRUE
Ohio,Stark,39,7.3,26,32210,10,17,75,76.5,59205,19137,19,,,,Ohio,Seneca,54632,,TRUE
Ohio,Summit,34,7.5,24,41226,10,17,95,76.8,63191,26392,17,,,,Ohio,Shelby,47671,,TRUE
Ohio,Trumbull,42,6.4,29,23746,11,18,73,75.2,51838,11666,18,,,,Ohio,Stark,372657,,TRUE
Ohio,Tuscarawas,36,7.9,29,2811,11,18,72,76.6,58282,6328,19,,,,Ohio,Summit,535882,,TRUE
Ohio,Union,35,8.4,24,4383,8,15,76,78.9,98167,2184,19,,,,Ohio,Trumbull,200643,,TRUE
Ohio,Van Wert,39,7.9,25,1966,10,17,60,77.4,61842,1437,19,,,,Ohio,Tuscarawas,91937,,TRUE
Ohio,Vinton,39,7,32,324,13,20,30,72.4,46511,799,18,,,,Ohio,Union,66898,,TRUE
Ohio,Warren,36,8.5,20,12983,8,15,84,79.2,97011,8645,18,,,,Ohio,Van Wert,28769,,TRUE
Ohio,Washington,38,7.5,27,2512,11,17,73,76.7,55133,2966,19,,,,Ohio,Vinton,12565,,TRUE
Ohio,Wayne,40,8.1,27,5544,11,18,68,77.5,60709,8169,21,,,,Ohio,Warren,249778,,TRUE
Ohio,Williams,40,7.2,26,3945,10,17,57,77.1,57131,1890,20,,,,Ohio,Washington,58901,,TRUE
Ohio,Wood,40,7.7,25,10091,10,16,68,78.3,64702,6315,19,,,,Ohio,Wayne,116559,,TRUE
Ohio,Wyandot,39,8.4,27,383,10,17,49,76.7,65757,1097,19,,,,Ohio,Williams,36652,,TRUE
Oklahoma,,37,5.8,28,332606,12,16,71,75.5,55829,502014,14,,,,Ohio,Wood,131592,,FALSE
Oklahoma,Adair,45,6.4,38,1172,17,21,16,73.4,43371,3686,13,,,,Ohio,Wyandot,21567,,FALSE
Oklahoma,Alfalfa,36,7.1,27,837,11,16,32,77,55157,491,16,,,,Oklahoma,Oklahoma,4019800,,TRUE
Oklahoma,Atoka,43,5.9,33,2125,14,18,29,75.3,44489,2004,15,,,,Oklahoma,Adair,19576,,TRUE
Oklahoma,Beaver,37,8,29,669,11,16,2,77.4,60260,717,15,,,,Oklahoma,Alfalfa,5637,,TRUE
Oklahoma,Beckham,38,6.9,30,1736,13,17,80,73.6,46744,2522,14,,,,Oklahoma,Atoka,14262,,TRUE
Oklahoma,Blaine,40,5.9,31,2808,12,17,61,71.7,50068,1035,15,,,,Oklahoma,Beaver,5016,,TRUE
Oklahoma,Bryan,39,6.6,31,4577,13,18,48,74.9,47916,7418,15,,,,Oklahoma,Beckham,22009,,TRUE
Oklahoma,Caddo,43,6.8,32,2917,14,18,43,71.5,44121,3791,14,,,,Oklahoma,Blaine,8409,,TRUE
Oklahoma,Canadian,35,8,25,8732,10,16,76,78,75806,14358,15,,,,Oklahoma,Bryan,48182,,TRUE
Oklahoma,Carter,41,6.9,30,3632,13,18,47,74.3,53211,6825,15,,,,Oklahoma,Caddo,26198,,TRUE
Oklahoma,Cherokee,39,6,30,6597,14,19,59,75.1,42269,8437,14,,,,Oklahoma,Canadian,169149,,TRUE
Oklahoma,Choctaw,40,4.7,35,3206,15,20,28,72.2,41228,2210,14,,,,Oklahoma,Carter,48510,,TRUE
Oklahoma,Cimarron,38,6.7,30,373,12,16,0,81.8,50300,264,15,,,,Oklahoma,Cherokee,48098,,TRUE
